,unique_id,ds,y
23884,D32,885,1771.8
23885,D32,886,1886.5
23886,D32,887,1869.2
23887,D32,888,1867.1
23888,D32,889,1865.2
23889,D32,890,1842.9
23890,D32,891,1838.9
23891,D32,892,1694.6
23892,D32,893,1759.1
23893,D32,894,1770.2
23894,D32,895,1776.7
23895,D32,896,1802.8
23896,D32,897,1763.2
23897,D32,898,1757.6
23898,D32,899,1753.7
23899,D32,900,1767.5
23900,D32,901,1705.1
23901,D32,902,1724.5
23902,D32,903,1733.6
23903,D32,904,1945.3
23904,D32,905,2512.5
23905,D32,906,2648.0
23906,D32,907,2417.0
23907,D32,908,2214.8
23908,D32,909,2413.3
23909,D32,910,2326.3
23910,D32,911,2236.5
23911,D32,912,2274.7
23912,D32,913,2256.8
23913,D32,914,2319.2
23914,D32,915,2406.6
23915,D32,916,2375.9
23916,D32,917,2320.7
23917,D32,918,2363.3
23918,D32,919,2327.1
23919,D32,920,2313.7
23920,D32,921,2296.6
23921,D32,922,2272.3
23922,D32,923,2112.6
23923,D32,924,2193.4
23924,D32,925,2228.5
23925,D32,926,2216.2
23926,D32,927,2209.9
23927,D32,928,2204.8
23928,D32,929,2227.2
23929,D32,930,2183.4
23930,D32,931,2180.9
23931,D32,932,2201.9
23932,D32,933,2182.8
23933,D32,934,2146.9
23934,D32,935,2183.8
23935,D32,936,2175.1
23936,D32,937,2108.8
23937,D32,938,2103.9
23938,D32,939,2090.3
23939,D32,940,2111.0
23940,D32,941,2132.1
23941,D32,942,2097.9
23942,D32,943,2125.6
23943,D32,944,2132.1
23944,D32,945,2086.1
23945,D32,946,2038.3
23946,D32,947,2106.7
23947,D32,948,2096.8
23948,D32,949,2037.1
23949,D32,950,2013.2
23950,D32,951,1996.5
23951,D32,952,2035.0
23952,D32,953,2016.6
23953,D32,954,1999.6
23954,D32,955,2014.2
23955,D32,956,1992.3
23956,D32,957,1950.5
23957,D32,958,1913.3
23958,D32,959,1911.2
23959,D32,960,1905.7
23960,D32,961,1897.0
23961,D32,962,1945.2
23962,D32,963,2035.3
23963,D32,964,2099.9
23964,D32,965,2057.1
23965,D32,966,2053.5
23966,D32,967,2074.8
23967,D32,968,2047.2
23968,D32,969,2029.0
23969,D32,970,1937.1
23970,D32,971,1949.0
23971,D32,972,1948.1
23972,D32,973,1928.1
23973,D32,974,1976.2
23974,D32,975,1947.6
23975,D32,976,1933.9
23976,D32,977,1929.1
23977,D32,978,1951.9
23978,D32,979,1951.3
23979,D32,980,1912.0
23980,D32,981,1935.8
23981,D32,982,1937.5
23982,D32,983,1910.2
23983,D32,984,1915.7
23984,D32,985,1898.0
23985,D32,986,1867.6
23986,D32,987,1864.7
23987,D32,988,1840.6
23988,D32,989,1863.3
23989,D32,990,1861.5
23990,D32,991,1839.1
23991,D32,992,1849.0
23992,D32,993,1855.3
23993,D32,994,1799.7
23994,D32,995,1853.9
23995,D32,996,1853.9
23996,D32,997,1851.2
23997,D32,998,1791.6
23998,D32,999,1800.7
23999,D32,1000,1805.7
24000,D32,1001,1791.2
24001,D32,1002,1801.1
24002,D32,1003,1836.0
24003,D32,1004,1927.4
24004,D32,1005,1926.4
24005,D32,1006,1922.2
24006,D32,1007,1922.6
24007,D32,1008,1922.2
24008,D32,1009,1945.4
24009,D32,1010,1945.4
24010,D32,1011,1944.4
24011,D32,1012,2012.2
24012,D32,1013,2031.2
24013,D32,1014,2033.5
24014,D32,1015,2034.4
24015,D32,1016,2029.2
24016,D32,1017,2006.9
24017,D32,1018,2033.0
24018,D32,1019,1995.2
24019,D32,1020,2031.1
24020,D33,1,6733.11772633
24021,D33,2,6736.0486736
24022,D33,3,6741.45314373
24023,D33,4,6799.71268443
24024,D33,5,6792.99075043
24025,D33,6,6800.30610042
24026,D33,7,6831.63179827
24027,D33,8,6060.75271818
24028,D33,9,6087.23551322
24029,D33,10,6115.99441683
24030,D33,11,6131.48330629
24031,D33,12,6156.41671481
24032,D33,13,6134.63803391
24033,D33,14,6108.64882913
24034,D33,15,6523.14049013
24035,D33,16,6523.64890467
24036,D33,17,6537.73461313
24037,D33,18,6558.11273704
24038,D33,19,6624.42668608
24039,D33,20,6621.57031193
24040,D33,21,6621.96320484
24041,D33,22,6629.16861368
24042,D33,23,6643.83448776
24043,D33,24,6213.84690028
24044,D33,25,6212.9344601
24045,D33,26,6213.36734391
24046,D33,27,6190.94095463
24047,D33,28,6166.50488835
24048,D33,29,6169.88461932
24049,D33,30,6175.02867358
24050,D33,31,6172.84658886
24051,D33,32,6185.780563
24052,D33,33,6509.01052489
24053,D33,34,6522.18126911
24054,D33,35,6501.57662503
24055,D33,36,5843.72144188
24056,D33,37,5840.09308512
24057,D33,38,5828.43896319
24058,D33,39,5805.99031284
24059,D33,40,5766.37923786
24060,D33,41,5777.12607039
24061,D33,42,5788.25690707
24062,D33,43,5581.25755874
24063,D33,44,5576.95953214
24064,D33,45,5587.33430995
24065,D33,46,5600.83347175
24066,D33,47,5579.90218214
24067,D33,48,5603.75090651
24068,D33,49,5588.47693866
24069,D33,50,5589.75140832
24070,D33,51,5615.50820376
24071,D33,52,6211.76310745
24072,D33,53,6214.73013649
24073,D33,54,6192.14663318
24074,D33,55,6223.76659098
24075,D33,56,6237.73250144
24076,D33,57,6218.31822615
24077,D33,58,6240.75219078
24078,D33,59,6246.36575024
24079,D33,60,6261.61444884
24080,D33,61,6256.67514761
24081,D33,62,5723.68047749
24082,D33,63,5734.82192355
24083,D33,64,5740.5257158
24084,D33,65,5731.15996069
24085,D33,66,5728.46912698
24086,D33,67,5736.94135536
24087,D33,68,5750.74586953
24088,D33,69,5722.15997491
24089,D33,70,5979.09975939
24090,D33,71,5961.89311909
24091,D33,72,5956.45813603
24092,D33,73,5958.62790057
24093,D33,74,5955.91035802
24094,D33,75,5948.497784
24095,D33,76,5968.93138441
24096,D33,77,5961.51948988
24097,D33,78,5921.12037908
24098,D33,79,5925.28107872
24099,D33,80,5956.37306522
24100,D33,81,5948.02945509
24101,D33,82,5916.81749785
24102,D33,83,5898.95599968
24103,D33,84,5880.25140576
24104,D33,85,5886.24578534
24105,D33,86,5888.5361854
24106,D33,87,5884.42116626
24107,D33,88,6181.1476395
24108,D33,89,6209.15773616
24109,D33,90,6203.55602374
24110,D33,91,6191.18503968
24111,D33,92,6215.78253043
24112,D33,93,6229.11595944
24113,D33,94,6203.93951888
24114,D33,95,6194.03762502
24115,D33,96,6171.75403903
24116,D33,97,6191.26659936
24117,D33,98,6193.22756131
24118,D33,99,5988.18763181
24119,D33,100,5925.47196767
24120,D33,101,5899.49734621
24121,D33,102,5895.65369088
24122,D33,103,5878.05752297
24123,D33,104,5839.4708733
24124,D33,105,5843.21387744
24125,D33,106,5867.07228217
24126,D33,107,5840.82927765
24127,D33,108,6268.94835339
24128,D33,109,6285.02508454
24129,D33,110,6278.20507595
24130,D33,111,6279.19138502
24131,D33,112,6259.81223551
24132,D33,113,6247.86871264
24133,D33,114,6231.82420408
24134,D33,115,6242.16657494
24135,D33,116,6229.64007099
24136,D33,117,5935.776303
24137,D33,118,5939.12788823
24138,D33,119,5925.05355235
24139,D33,120,5932.18801906
24140,D33,121,5954.11527928
24141,D33,122,5954.91748462
24142,D33,123,5953.02644188
24143,D33,124,5943.71366572
24144,D33,125,5949.45095345
24145,D33,126,6119.49042796
24146,D33,127,6114.39133036
24147,D33,128,6155.12925997
24148,D33,129,6187.31653076
24149,D33,130,6186.47338108
24150,D33,131,6191.43058247
24151,D33,132,6182.00365314
24152,D33,133,6182.18873475
24153,D33,134,6180.18375562
24154,D33,135,6185.46527552
24155,D33,136,6198.95082075
24156,D33,137,6204.77821263
24157,D33,138,5960.48082127
24158,D33,139,5955.31331811
24159,D33,140,5947.99856629
24160,D33,141,5994.09815709
24161,D33,142,5996.22172496
24162,D33,143,5996.24189043
24163,D33,144,6009.14678797
24164,D33,145,5993.97680611
24165,D33,146,6331.54557572
24166,D33,147,6347.13081551
24167,D33,148,6329.63454873
24168,D33,149,6317.30977308
24169,D33,150,6324.34705813
24170,D33,151,6321.34843729
24171,D33,152,6307.31764217
24172,D33,153,6313.9718157
24173,D33,154,6316.38533016
24174,D33,155,6303.98878101
24175,D33,156,6290.73708559
24176,D33,157,6277.56148639
24177,D33,158,6294.65898578
24178,D33,159,6303.67667839
24179,D33,160,6138.41482983
24180,D33,161,6162.93697313
24181,D33,162,6144.55096894
24182,D33,163,6129.49443834
24183,D33,164,6130.41523954
24184,D33,165,6127.02797802
24185,D33,166,6104.79708408
24186,D33,167,6069.47578678
24187,D33,168,6086.34607667
24188,D33,169,6177.91527538
24189,D33,170,6170.14597774
24190,D33,171,6194.34994495
24191,D33,172,6201.54831221
24192,D33,173,6199.26630975
24193,D33,174,6224.00310584
24194,D33,175,6224.49302202
24195,D33,176,6207.04009466
24196,D33,177,6194.24099391
24197,D33,178,6203.04507558
24198,D33,179,6217.5790761
24199,D33,180,6235.06282423
24200,D33,181,5956.34357467
24201,D33,182,5969.27321505
24202,D33,183,5962.0186455
24203,D33,184,5974.40011013
24204,D33,185,5974.17991843
24205,D33,186,5979.28505855
24206,D33,187,5965.18788471
24207,D33,188,5950.5867516
24208,D33,189,6226.35271354
24209,D33,190,6239.40084482
24210,D33,191,6241.94682918
24211,D33,192,6230.07010832
24212,D33,193,6222.53812058
24213,D33,194,6216.24362227
24214,D33,195,6218.86559903
24215,D33,196,6212.33571449
24216,D33,197,6207.63123078
24217,D33,198,6210.07074183
24218,D33,199,6224.39337713
24219,D33,200,6232.0467439
24220,D33,201,6237.21709161
24221,D33,202,6140.41523903
24222,D33,203,6153.96700452
24223,D33,204,6159.34563612
24224,D33,205,6183.71738001
24225,D33,206,6197.32620709
24226,D33,207,6162.39763747
24227,D33,208,6168.61302493
24228,D33,209,6181.21020881
24229,D33,210,6157.77536331
24230,D33,211,6462.25017044
24231,D33,212,6465.82937368
24232,D33,213,6452.97749182
24233,D33,214,6441.78165601
24234,D33,215,6444.01590891
24235,D33,216,6443.08574813
24236,D33,217,6455.0695981
24237,D33,218,6439.04005447
24238,D33,219,6443.10644639
24239,D33,220,6426.76549531
24240,D33,221,6421.47464889
24241,D33,222,6453.55360937
24242,D33,223,6463.22795189
24243,D33,224,6301.46827075
24244,D33,225,6308.83663487
24245,D33,226,6324.00887839
24246,D33,227,6308.31129238
24247,D33,228,6297.08750955
24248,D33,229,6297.61478289
24249,D33,230,6309.19584956
24250,D33,231,6307.32936588
24251,D33,232,6562.6093027
24252,D33,233,6554.91495774
24253,D33,234,6556.92373699
24254,D33,235,6570.85326413
24255,D33,236,6584.97535181
24256,D33,237,6587.18850803
24257,D33,238,6587.58989093
24258,D33,239,6051.01075285
24259,D33,240,6051.96531841
24260,D33,241,6057.70682639
24261,D33,242,6056.94083437
24262,D33,243,5828.85401944
24263,D33,244,5831.57349045
24264,D33,245,5830.89098623
24265,D33,246,5829.59336749
24266,D33,247,5819.99662955
24267,D33,248,5804.49413221
24268,D33,249,5822.90835442
24269,D33,250,5839.08233769
24270,D33,251,5839.39837752
24271,D33,252,6096.14341252
24272,D33,253,6078.887434
24273,D33,254,6085.1490641
24274,D33,255,6088.04300256
24275,D33,256,6100.95078478
24276,D33,257,6124.41218689
24277,D33,258,6130.60422302
24278,D33,259,6121.11474235
24279,D33,260,6106.25423266
24280,D33,261,6108.61397401
24281,D33,262,6093.00874034
24282,D33,263,5889.78689162
24283,D33,264,5890.76783186
24284,D33,265,5876.80179249
24285,D33,266,5872.51703335
24286,D33,267,5883.33685874
24287,D33,268,5889.08999646
24288,D33,269,5896.55272051
24289,D33,270,5907.0597424
24290,D33,271,5902.17121791
24291,D33,272,6394.66719571
24292,D33,273,6409.52465716
24293,D33,274,6402.0641079
24294,D33,275,6418.52350432
24295,D33,276,6416.81331523
24296,D33,277,6433.25423293
24297,D33,278,6429.08507952
24298,D33,279,6432.67542407
24299,D33,280,6438.40167077
24300,D33,281,6103.21705021
24301,D33,282,6102.70395383
24302,D33,283,6101.91126448
24303,D33,284,6103.19179116
24304,D33,285,6097.01896474
24305,D33,286,6116.45264185
24306,D33,287,6134.97875577
24307,D33,288,6130.57341523
24308,D33,289,6124.44519898
24309,D33,290,6537.12488109
24310,D33,291,6508.4171426
24311,D33,292,6503.75839106
24312,D33,293,6514.81098698
24313,D33,294,6518.88796058
24314,D33,295,6511.19362931
24315,D33,296,6508.50560649
24316,D33,297,6510.15030034
24317,D33,298,6546.07451087
24318,D33,299,6557.37671529
24319,D33,300,6181.83267466
24320,D33,301,6192.85254896
24321,D33,302,6209.21768105
24322,D33,303,6209.04655157
24323,D33,304,6204.61496352
24324,D33,305,6206.19989014
24325,D33,306,6190.69265619
24326,D33,307,6186.07343371
24327,D33,308,6197.38446519
24328,D33,309,6510.19870222
24329,D33,310,6477.98652673
24330,D33,311,6470.18779323
24331,D33,312,6480.66799528
24332,D33,313,6491.11996149
24333,D33,314,6502.63179203
24334,D33,315,6495.40700904
24335,D33,316,6498.01396801
24336,D33,317,6507.76475555
24337,D33,318,6518.55626108
24338,D33,319,6512.60543143
24339,D33,320,6504.13917739
24340,D33,321,6483.32552563
24341,D33,322,6491.24831814
24342,D33,323,6244.28304259
24343,D33,324,6251.14861782
24344,D33,325,6243.33054865
24345,D33,326,6234.35724519
24346,D33,327,6245.26489493
24347,D33,328,6254.15612376
24348,D33,329,6237.02523153
24349,D33,330,6236.72929875
24350,D33,331,6248.35377165
24351,D33,332,6815.05176845
24352,D33,333,6813.14915152
24353,D33,334,6822.90687713
24354,D33,335,6826.7524218
24355,D33,336,6828.70538568
24356,D33,337,6835.31585859
24357,D33,338,6855.50057814
24358,D33,339,6847.88503878
24359,D33,340,6862.2392731
24360,D33,341,6887.5514124
24361,D33,342,6905.24994429
24362,D33,343,6645.20746152
24363,D33,344,6645.11254912
24364,D33,345,6568.66631713
24365,D33,346,6594.48951722
24366,D33,347,6629.79681925
24367,D33,348,6648.13616554
24368,D33,349,6686.98814336
24369,D33,350,6617.36644765
24370,D33,351,6635.59373577
24371,D33,352,6908.61830536
24372,D33,353,6945.71571652
24373,D33,354,6944.15911444
24374,D33,355,6957.26098047
24375,D33,356,6977.01719521
24376,D33,357,7006.0144161
24377,D33,358,6986.17667012
24378,D33,359,6980.78413927
24379,D33,360,7009.39139395
24380,D33,361,6985.26695404
24381,D33,362,6975.02129841
24382,D33,363,6499.84951243
24383,D33,364,6511.0309771
24384,D33,365,6508.36308941
24385,D33,366,6493.76960092
24386,D33,367,6521.10359667
24387,D33,368,6554.76649227
24388,D33,369,6572.90377187
24389,D33,370,6566.32330542
24390,D33,371,6868.42598647
24391,D33,372,6869.81003481
24392,D33,373,6874.79010661
24393,D33,374,6864.76740004
24394,D33,375,6861.70293851
24395,D33,376,6849.95635028
24396,D33,377,6814.53082018
24397,D33,378,6796.40814948
24398,D33,379,6804.3152671
24399,D33,380,6819.78121638
24400,D33,381,6834.40656925
24401,D33,382,6835.39659958
24402,D33,383,6558.69083166
24403,D33,384,6548.95605655
24404,D33,385,6565.62280778
24405,D33,386,6564.69458869
24406,D33,387,6573.7385468
24407,D33,388,6558.86872519
24408,D33,389,6564.25589061
24409,D33,390,6540.79662769
24410,D33,391,6535.36659968
24411,D33,392,6908.2775002
24412,D33,393,6902.2494754
24413,D33,394,6899.906706
24414,D33,395,6894.11493981
24415,D33,396,6897.48672104
24416,D33,397,6898.99253801
24417,D33,398,6909.70858536
24418,D33,399,6908.55545944
24419,D33,400,6910.49768515
24420,D33,401,6900.52502244
24421,D33,402,6885.90078375
24422,D33,403,6872.97379574
24423,D33,404,6873.91979521
24424,D33,405,6627.75308295
24425,D33,406,6636.48369425
24426,D33,407,6628.31122136
24427,D33,408,6652.5315122
24428,D33,409,6658.2534571
24429,D33,410,6675.38023667
24430,D33,411,6689.50855083
24431,D33,412,6693.10690159
24432,D33,413,6650.10340689
24433,D33,414,6686.43502655
24434,D33,415,6698.182125
24435,D33,416,6702.57080947
24436,D33,417,6726.58309317
24437,D33,418,6719.37454654
24438,D33,419,6729.0979635
24439,D33,420,6726.18862557
24440,D33,421,6732.54704225
24441,D33,422,6724.39727189
24442,D33,423,6758.85771742
24443,D33,424,6774.79254141
24444,D33,425,6776.28918812
24445,D33,426,6781.41384196
24446,D33,427,6450.29835597
24447,D33,428,6451.00132557
24448,D33,429,6414.93440504
24449,D33,430,6390.54603096
24450,D33,431,6368.98688399
24451,D33,432,6371.0147806
24452,D33,433,6392.40155464
24453,D33,434,6373.16584889
24454,D33,435,6363.39993142
24455,D33,436,6521.37912495
24456,D33,437,6501.93969805
24457,D33,438,6518.91145856
24458,D33,439,6506.22977758
24459,D33,440,6498.03905239
24460,D33,441,6514.49298016
24461,D33,442,6498.25425504
24462,D33,443,6505.24184541
24463,D33,444,6527.17094055
24464,D33,445,6550.83440137
24465,D33,446,6541.61161008
24466,D33,447,6566.97566161
24467,D33,448,6575.70978378
24468,D33,449,6457.16970842
24469,D33,450,6440.53046512
24470,D33,451,6425.77641155
24471,D33,452,6445.45293746
24472,D33,453,6453.46954173
24473,D33,454,6433.0559079
24474,D33,455,6420.86343766
24475,D33,456,6420.02850052
24476,D33,457,6421.98365426
24477,D33,458,6813.23608979
24478,D33,459,6803.01213865
24479,D33,460,6786.66993727
24480,D33,461,6757.08171091
24481,D33,462,6756.58182032
24482,D33,463,6749.06474489
24483,D33,464,6743.13903767
24484,D33,465,6732.4044298
24485,D33,466,6715.89894324
24486,D33,467,6710.05329373
24487,D33,468,6711.69452153
24488,D33,469,6690.5629494
24489,D33,470,6546.1327612
24490,D33,471,6556.56482808
24491,D33,472,6570.57443466
24492,D33,473,6578.86142284
24493,D33,474,6588.75622161
24494,D33,475,6595.32024842
24495,D33,476,6606.48005201
24496,D33,477,6596.43249093
24497,D33,478,6596.14758199
24498,D33,479,6807.16933644
24499,D33,480,6807.60341329
24500,D33,481,6790.47957754
24501,D33,482,6766.62607715
24502,D33,483,6767.71080868
24503,D33,484,6768.31754501
24504,D33,485,6746.31205346
24505,D33,486,6745.65340325
24506,D33,487,6758.26701279
24507,D33,488,6788.8269243
24508,D33,489,6769.28161672
24509,D33,490,6419.05722379
24510,D33,491,6431.64928851
24511,D33,492,6409.91887729
24512,D33,493,6392.12888916
24513,D33,494,6381.23298044
24514,D33,495,6396.45120838
24515,D33,496,6378.71216941
24516,D33,497,6359.15888301
24517,D33,498,6366.97004433
24518,D33,499,6622.41058863
24519,D33,500,6610.79883871
24520,D33,501,6596.38704228
24521,D33,502,6591.63814059
24522,D33,503,6577.57085687
24523,D33,504,6589.32266853
24524,D33,505,6607.84080125
24525,D33,506,6607.62706331
24526,D33,507,6604.53613398
24527,D33,508,6611.61011135
24528,D33,509,6589.19926942
24529,D33,510,6601.81922942
24530,D33,511,6429.81321113
24531,D33,512,6437.13361691
24532,D33,513,6437.62868341
24533,D33,514,6450.99179465
24534,D33,515,6465.8778672
24535,D33,516,6454.45968286
24536,D33,517,6469.02278245
24537,D33,518,6469.61688847
24538,D33,519,6451.06715213
24539,D33,520,6783.33494689
24540,D33,521,6791.72068334
24541,D33,522,6790.01963649
24542,D33,523,6781.53301654
24543,D33,524,6785.66476732
24544,D33,525,6772.69957588
24545,D33,526,6755.652406
24546,D33,527,6755.99819792
24547,D33,528,6755.10601277
24548,D33,529,6743.17065749
24549,D33,530,6738.75321803
24550,D33,531,6526.87365045
24551,D33,532,6543.81594625
24552,D33,533,6520.24945483
24553,D33,534,6523.34362325
24554,D33,535,6520.34331216
24555,D33,536,6515.95873441
24556,D33,537,6514.67164042
24557,D33,538,6513.80124878
24558,D33,539,6510.16898213
24559,D33,540,6801.95310541
24560,D33,541,6810.14871444
24561,D33,542,6794.79450793
24562,D33,543,6788.48556309
24563,D33,544,6776.73318169
24564,D33,545,6801.29426945
24565,D33,546,6796.58532501
24566,D33,547,6811.50314806
24567,D33,548,6823.56301008
24568,D33,549,6831.13763932
24569,D33,550,6494.19423265
24570,D33,551,6491.9254974
24571,D33,552,6479.46757964
24572,D33,553,6480.62599759
24573,D33,554,6455.63836662
24574,D33,555,5969.58338593
24575,D33,556,5965.38555153
24576,D33,557,5972.62825475
24577,D33,558,5970.64826821
24578,D33,559,6170.95845795
24579,D33,560,6183.68888836
24580,D33,561,6191.99637236
24581,D33,562,6229.92401646
24582,D33,563,6245.50598699
24583,D33,564,6223.83763591
24584,D33,565,6217.32049377
24585,D33,566,6200.37466541
24586,D33,567,6195.88800859
24587,D33,568,6202.31555062
24588,D33,569,6204.87272658
24589,D33,570,6198.13228519
24590,D33,571,6177.18935807
24591,D33,572,6025.96334627
24592,D33,573,6034.74956599
24593,D33,574,6020.65626924
24594,D33,575,6031.15498661
24595,D33,576,6045.24894113
24596,D33,577,6039.17226624
24597,D33,578,6033.46770052
24598,D33,579,6010.947184
24599,D33,580,6007.19423453
24600,D33,581,6396.54834981
24601,D33,582,6394.20452631
24602,D33,583,6406.08221664
24603,D33,584,6403.06591609
24604,D33,585,6423.78128932
24605,D33,586,6428.33617984
24606,D33,587,6431.21010521
24607,D33,588,6429.33401853
24608,D33,589,6444.662359
24609,D33,590,6440.19712441
24610,D33,591,6248.75400807
24611,D33,592,6253.05038935
24612,D33,593,6247.83544638
24613,D33,594,6211.31186848
24614,D33,595,6209.19318774
24615,D33,596,6217.3774258
24616,D33,597,6228.22595483
24617,D33,598,6256.21582439
24618,D33,599,6252.69477968
24619,D33,600,6479.03977127
24620,D33,601,6486.73956586
24621,D33,602,6491.23464931
24622,D33,603,6482.41911539
24623,D33,604,6495.69054421
24624,D33,605,6520.62326902
24625,D33,606,6518.8510966
24626,D33,607,6532.45153966
24627,D33,608,6549.88208504
24628,D33,609,6537.27016244
24629,D33,610,6546.58279367
24630,D33,611,6556.25926862
24631,D33,612,6560.35101059
24632,D33,613,6203.47200848
24633,D33,614,6173.10325594
24634,D33,615,6184.29195611
24635,D33,616,6163.63459941
24636,D33,617,6173.70533886
24637,D33,618,6186.78583956
24638,D33,619,6204.7584733
24639,D33,620,6205.68838245
24640,D33,621,6400.83248343
24641,D33,622,6407.55206617
24642,D33,623,6424.8473372
24643,D33,624,6418.81007444
24644,D33,625,6421.94578002
24645,D33,626,6421.6947723
24646,D33,627,6422.85443967
24647,D33,628,6429.04920324
24648,D33,629,6451.61295495
24649,D33,630,6438.36877178
24650,D33,631,6418.10652756
24651,D33,632,6409.92040319
24652,D33,633,6255.06161583
24653,D33,634,6252.38640667
24654,D33,635,6276.71260229
24655,D33,636,6263.93594643
24656,D33,637,6281.97598803
24657,D33,638,6333.14893385
24658,D33,639,6680.04556259
24659,D33,640,6682.81036626
24660,D33,641,6673.29843965
24661,D33,642,6682.03397794
24662,D33,643,6685.604067
24663,D33,644,6666.39737373
24664,D33,645,6651.80516415
24665,D33,646,6617.5988866
24666,D33,647,6642.81772069
24667,D33,648,6659.7324516
24668,D33,649,6676.46900148
24669,D33,650,6703.27244321
24670,D33,651,6547.58804108
24671,D33,652,6567.54054572
24672,D33,653,6576.53082886
24673,D33,654,6584.69002419
24674,D33,655,6597.40064353
24675,D33,656,6620.18279216
24676,D33,657,6627.61427199
24677,D33,658,6657.99779821
24678,D33,659,6676.85536776
24679,D33,660,6689.73284897
24680,D33,661,6688.6246865
24681,D33,662,6652.32571032
24682,D33,663,6647.94073697
24683,D33,664,6639.87010873
24684,D33,665,6660.3048992
24685,D33,666,6734.17327361
24686,D33,667,6711.049444
24687,D33,668,6704.06379723
24688,D33,669,6702.30010645
24689,D33,670,6679.10397782
24690,D33,671,6683.9999212
24691,D33,672,6703.36473183
24692,D33,673,6673.60022804
24693,D33,674,6393.82534319
24694,D33,675,6379.46242039
24695,D33,676,6372.5727234
24696,D33,677,6407.23454562
24697,D33,678,6445.47604048
24698,D33,679,6464.09221578
24699,D33,680,6452.10026651
24700,D33,681,6467.23281971
24701,D33,682,6504.69088639
24702,D33,683,6735.28022264
24703,D33,684,6715.55839626
24704,D33,685,6681.27624948
24705,D33,686,6648.94452986
24706,D33,687,6671.81526351
24707,D33,688,6701.53303485
24708,D33,689,6712.89222409
24709,D33,690,6713.58723128
24710,D33,691,6741.34721955
24711,D33,692,6762.86058205
24712,D33,693,6741.92881517
24713,D33,694,6682.34247234
24714,D33,695,6682.67253029
24715,D33,696,6592.50879151
24716,D33,697,6620.98865729
24717,D33,698,6637.75996414
24718,D33,699,6663.85063257
24719,D33,700,6626.9058233
24720,D33,701,6574.64361207
24721,D33,702,6551.7984786
24722,D33,703,6523.7554599
24723,D33,704,6515.77878886
24724,D33,705,6560.7993405
24725,D33,706,6588.81799864
24726,D33,707,6569.56391125
24727,D33,708,6594.4562768
24728,D33,709,6619.30338107
24729,D33,710,6603.60218685
24730,D33,711,6595.19341801
24731,D33,712,6587.75654477
24732,D33,713,6597.40716232
24733,D33,714,6592.6270622
24734,D33,715,6599.79013727
24735,D33,716,6562.01818943
24736,D33,717,6403.84596417
24737,D33,718,6443.5164596
24738,D33,719,6525.17360677
24739,D33,720,6504.27068855
24740,D33,721,6492.65811856
24741,D33,722,6487.23004781
24742,D33,723,6506.59115637
24743,D33,724,6505.38159219
24744,D33,725,6555.5689981
24745,D33,726,6725.7465935
24746,D33,727,6709.42316246
24747,D33,728,6720.5936747
24748,D33,729,6740.73316006
24749,D33,730,6725.31636727
24750,D33,731,6710.38175953
24751,D33,732,6689.06293276
24752,D33,733,6721.49995641
24753,D33,734,6723.52642536
24754,D33,735,6734.86683088
24755,D33,736,6757.12829299
24756,D33,737,6755.37925255
24757,D33,738,6722.05808161
24758,D33,739,6475.51991447
24759,D33,740,6485.80066182
24760,D33,741,6477.85208287
24761,D33,742,6486.09361747
24762,D33,743,6482.39290541
24763,D33,744,6486.56895104
24764,D33,745,6509.55151679
24765,D33,746,6520.48148759
24766,D33,747,6527.39260012
24767,D33,748,6794.85064694
24768,D33,749,6788.8235364
24769,D33,750,6809.06907259
24770,D33,751,6789.29753189
24771,D33,752,6802.5924973
24772,D33,753,6799.34466302
24773,D33,754,6769.21847275
24774,D33,755,6772.11399151
24775,D33,756,6762.53931096
24776,D33,757,6765.92926495
24777,D33,758,6780.16080147
24778,D33,759,6779.83070968
24779,D33,760,6645.47489265
24780,D33,761,6646.61039848
24781,D33,762,6623.74908122
24782,D33,763,6616.54938703
24783,D33,764,6614.15057791
24784,D33,765,6617.98489263
24785,D33,766,6626.2123584
24786,D33,767,6621.62049988
24787,D33,768,6631.97091653
24788,D33,769,6899.51397311
24789,D33,770,6911.62979545
24790,D33,771,6908.70951148
24791,D33,772,6897.54382649
24792,D33,773,6897.78911778
24793,D33,774,6875.45407846
24794,D33,775,6847.98459231
24795,D33,776,6825.82246859
24796,D33,777,6813.96264049
24797,D33,778,6826.51965674
24798,D33,779,6844.91292195
24799,D33,780,6852.07223606
24800,D33,781,6664.60725001
24801,D33,782,6664.91876898
24802,D33,783,6655.74523755
24803,D33,784,6627.34817862
24804,D33,785,6599.28576796
24805,D33,786,6603.85272607
24806,D33,787,6600.18019434
24807,D33,788,6587.94902308
24808,D33,789,6583.34743297
24809,D33,790,6868.09349109
24810,D33,791,6863.35821926
24811,D33,792,6872.69821369
24812,D33,793,6879.95856986
24813,D33,794,6882.78202655
24814,D33,795,6865.49682297
24815,D33,796,6844.18323481
24816,D33,797,6847.06547341
24817,D33,798,6862.04094859
24818,D33,799,6871.19112667
24819,D33,800,6872.87881805
24820,D33,801,6881.87716637
24821,D33,802,6646.80495553
24822,D33,803,6645.1154224
24823,D33,804,6638.71193967
24824,D33,805,6666.22115987
24825,D33,806,6665.94147391
24826,D33,807,6680.30499703
24827,D33,808,6685.76430102
24828,D33,809,6650.04629118
24829,D33,810,6643.11762529
24830,D33,811,6966.47913121
24831,D33,812,6931.07840073
24832,D33,813,6879.96474028
24833,D33,814,6867.34646698
